"timestamp","ip","port","hostname","tag","handshake","asn","geo","region","city","cipher_suite","ssl_poodle","cert_length","subject_common_name","issuer_common_name","cert_issue_date","cert_expiration_date","sha1_fingerprint","cert_serial_number","ssl_version","signature_algorithm","key_algorithm","subject_organization_name","subject_organization_unit_name","subject_country","subject_state_or_province_name","subject_locality_name","subject_street_address","subject_postal_code","subject_surname","subject_given_name","subject_email_address","subject_business_category","subject_serial_number","issuer_organization_name","issuer_organization_unit_name","issuer_country","issuer_state_or_province_name","issuer_locality_name","issuer_street_address","issuer_postal_code","issuer_surname","issuer_given_name","issuer_email_address","issuer_business_category","issuer_serial_number","naics","sic","sector","sha256_fingerprint","sha512_fingerprint","md5_fingerprint","http_response_type","http_code","http_reason","content_type","http_connection","www_authenticate","set_cookie","server_type","content_length","transfer_encoding","http_date","cert_valid","self_signed","cert_expired","browser_trusted","validation_level","browser_error","tlsv13_support","tlsv13_cipher","raw_cert","raw_cert_chain","jarm","device_vendor","device_type","device_model","device_version","device_sector","page_sha256fp"
"2021-09-22 04:03:32","200.85.42.166",443,"mail.escribaniaperoni.com.py","ssl,ssl-poodle","TLSv1.2",23201,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_AES_128_CBC_SHA","Y",2048,"mail.escribaniaperoni.com.py","R3","2021-07-27 16:09:18","2021-10-25 16:09:16","4D:71:35:C6:FC:A2:96:C2:5B:23:B4:AC:BE:3F:EA:2B:13:26:71:28","032FC090E8C0F79200D075B9EE11F4204955",2,"sha256WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,"Lets Encrypt",,"US",,,,,,,,,,,,,"C5:08:B3:0D:60:94:8F:43:E0:40:4F:60:9C:69:8B:F4:8E:E1:9B:A8:7E:BF:8C:A8:A2:A8:D7:15:2A:F5:FF:F6","49:9E:C6:AB:40:79:B9:1A:2B:B1:83:FE:27:84:7A:A2:A5:40:5C:3E:CE:1E:DE:FD:E4:A9:E4:F2:65:D6:DC:41:12:78:A3:CE:0E:FB:21:43:13:15:34:22:78:03:A8:E8:41:35:23:EB:35:F0:E3:B0:D3:FD:3D:CE:AA:99:DF:52","61:EF:2C:D6:69:59:78:3F:F8:04:93:C3:CC:16:DA:12","HTTP/1.1",200,"OK","text/html; charset=utf-8","close",,,,,,,"Y","N","N","Y","DV",,"N",,,,"0ad0ad0000ad0ad06c0ad0ad0ad0add3b67dd3674d9af9dd91c1955a35d0e9",,,,,,"55e340c6041a250619a8b63303902b4470d93cc19f4bf0083858451ca4d57a32"
"2021-09-22 04:05:29","201.217.41.20",443,"vpn.economia.gov.py","ssl,ssl-poodle","TLSv1.0",27768,"PY","CENTRAL","LIMPIO","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"vpn.economia.gov.py","OpenVPN Web CA 2010.09.08 11:26:46 PYT vpn.economia.gov.py","2010-09-01 15:26:46","2020-09-05 15:26:46","AC:60:45:D4:32:F6:F7:08:67:F1:15:CC:C7:E2:3A:79:89:C8:00:B4","4C87AB37",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,,"DF:16:87:41:66:7F:5C:17:ED:FB:FE:A7:3B:0E:D0:9E:6A:1C:76:71:95:8D:80:5C:02:6E:E2:30:C2:48:5F:78","FE:97:1F:88:93:9C:03:83:CC:65:03:53:16:79:D8:A8:19:60:C3:9D:AC:FF:AF:52:DE:6B:57:F5:4F:BD:C0:65:BE:37:4A:B6:A8:4B:2A:5A:30:AC:22:C3:FE:BE:A1:EC:0A:8A:83:96:D1:C8:A9:FC:BD:B9:3E:63:DE:D0:C0:D1","BA:C5:D3:EA:21:2B:4D:55:8F:73:EF:4A:0A:35:F7:62","HTTP/1.1",302,"Found","text/html; charset=UTF-8",,,"woven_session_c30e50ec14cce6871943a4284707eb72=de4d7596f41eb50664","TwistedWeb/9.0.0",,"chunked","Wed, 22 Sep 2021 08:05:38 GMT","Y","N","Y","N","unknown","x509: unknown error","N",,,,"04b02b00004b04b04b04b02b04b04b2bb1101b28b790bf5d9d4dcad463fdc2",,,,,,"630f7e8a0f8c109844e128ad6f9e632a187f6c8b904ed1ea03e5c128d062dde8"
"2021-09-22 04:05:47","181.40.126.90",443,"puntofarma.com.py","ssl,ssl-poodle","TLSv1.2",23201,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","Y",2048,"*.puntofarma.com.py","Sectigo RSA Domain Validation Secure Server CA","2021-05-21 00:00:00","2022-05-21 23:59:59","70:09:F2:BB:9A:4F:9F:5E:F8:EB:F7:84:9C:EB:47:86:E8:7B:0D:CF","56B235ABF94E6638993FFC589F53153C",2,"sha256WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,"Sectigo Limited",,"GB","Greater Manchester","Salford",,,,,,,,,,,"E5:5D:7A:89:FC:D0:A6:77:A0:7C:93:E6:7A:EC:19:BD:C2:AE:8E:49:6B:0F:CC:A2:68:E9:13:38:1E:2C:5B:C0","0E:74:8D:0A:B0:C2:D5:C4:5D:6C:A2:4E:3E:93:01:23:21:96:91:95:4B:99:85:A0:72:79:BA:90:E0:FB:72:83:1E:D7:95:D4:7D:43:5C:62:CA:3D:1A:77:85:5B:E0:08:98:CC:C0:F9:86:08:BF:D9:5B:23:77:F2:F2:98:C6:BB","1E:F0:7B:6E:A5:5E:37:AD:4D:65:28:8F:3B:8B:E6:19","HTTP/1.1",404,"Not Found","text/html; charset=us-ascii","close",,,"Microsoft-HTTPAPI/2.0",315,,"Wed, 22 Sep 2021 04:05:51 GMT","Y","N","N","Y","DV",,"N",,,,"26d26d16d26d26d22c26d26d26d26dd7fc4c7c6ef19b77a4ca0787979cdc13",,,,,,"bd18d617ff140cb003220e127b1b35d41f0509f5d87c96c439f78a5da414cb7c"
"2021-09-22 04:05:57","201.222.51.17",443,"host17.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2019-12-15 19:48:51","2024-12-13 19:48:52","95:EC:38:30:37:BA:A5:E6:07:B4:CB:E5:AA:6F:E4:5C:CD:A8:27:D7","208E970B7ADBEAD59A986555A3AFCFC7",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","E7:38:B5:C7:6F:3C:00:BD:79:FC:21:F6:0C:DE:F5:65:AB:34:FD:C9:57:7A:D7:B1:2F:D5:53:EF:5B:58:32:93","9D:6D:6A:9A:40:97:5A:AF:41:A3:FD:DA:FE:B7:85:41:AA:24:74:B2:A5:CC:E8:D5:C6:47:BB:66:B8:4E:10:CE:BB:9C:82:67:03:11:BB:9E:98:8F:EE:5E:C3:87:06:B4:2A:62:CF:E6:65:9B:C7:38:74:A1:D1:A3:F5:F0:E8:88","F8:B6:1E:6E:64:61:42:39:5B:D0:7B:AB:E1:EE:33:24",,,,,,,,,,,,"N","Y","N","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"2021-09-22 04:06:05","200.108.131.130",443,"localhost.localdomain","ssl,ssl-poodle","TLSv1.0",27669,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"localhost.localdomain","localhost.localdomain","2012-10-20 05:19:01","2013-10-20 05:19:01","FE:9C:87:EC:C8:7D:9F:3C:7F:AB:0F:BB:30:4B:B5:75:4F:C4:E8:A0",1143,2,"sha1WithRSAEncryption","rsaEncryption","SomeOrganization","SomeOrganizationalUnit","--","SomeState","SomeCity",,,,,"root@localhost.localdomain",,,"SomeOrganization","SomeOrganizationalUnit","--","SomeState","SomeCity",,,,,"root@localhost.localdomain",,,,,,"C9:C8:02:66:DF:50:AA:F0:58:D9:48:40:0B:9F:B4:C7:68:15:8C:81:39:D1:60:22:BC:79:2F:3A:67:53:2F:9F","E0:CE:ED:E5:06:51:1F:82:74:E7:F2:4D:92:74:93:BF:EA:1B:63:3C:CE:3E:5C:04:BD:83:F9:7F:52:8C:44:A5:CB:29:83:54:DB:AC:D3:31:16:E3:20:3E:91:B3:AA:44:87:7D:AA:2E:B1:EE:CE:34:EE:5F:B1:47:FD:00:49:E6","0E:40:AB:D8:9C:C6:70:68:66:0A:B5:C0:C7:34:D5:CC","HTTP/1.1",403,"Forbidden","text/html; charset=UTF-8","close",,,"Apache/2.2.3 (CentOS)",4961,,"Wed, 22 Sep 2021 03:04:55 GMT","Y","Y","Y","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04bd7fc4c7c6ef19b77a4ca0787979cdc13",,,,,,"6420aa0b19a6f5c548aceb834a26178bf08dced7d8509aaefa7e49dc59e35383"
"2021-09-22 04:06:34","190.211.240.173",443,"host173.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","CENTRAL","SAN LORENZO","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2069-12-31 05:44:52","1974-12-30 05:44:52","F4:5F:09:DA:00:80:DC:13:EA:F7:60:83:18:05:3E:14:AA:4B:45:A0","E18AB3651BC7047201B381E5E8B610FC",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","9D:28:39:8E:21:36:7D:AA:25:B3:47:DF:63:1F:EB:48:DF:66:30:68:0A:D3:7E:0C:9E:59:E2:43:E4:66:FF:92","10:DB:0F:81:12:42:41:73:97:6A:A1:1D:22:23:21:97:1C:B4:93:A2:EF:AC:6F:01:D7:E1:14:48:29:37:43:88:1C:01:22:93:2D:8C:5D:A8:DE:45:2E:B7:D6:A5:96:A3:18:8C:3F:97:44:BF:DB:1F:F4:09:74:1A:CC:0F:53:19","7B:F5:FB:F4:F1:13:BF:D4:7E:58:0B:B7:89:06:EA:4C","HTTP/1.1",200,"OK","text/html","keep-alive",,,"Mbedthis-Appweb/2.4.0",5384,,"Sun, 19 Sep 2021 20:26:36 GMT","N","Y","Y","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04bbf5196c73574bc207a5ce48e3b47682e",,,,,,"4bf49691edf66fab57db1427f331d5546b1300c6a44579d33e269d188d25d68a"
"2021-09-22 04:07:27","201.222.48.245",443,"host245.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2020-07-16 13:38:39","2025-07-15 13:38:39","71:45:C5:31:71:92:DA:E8:FF:DB:76:81:79:3D:FD:61:C6:E2:E6:A7","C508B7D23A73804405142E6E0FB36DC4",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","DD:DC:B8:5D:84:2F:5F:11:33:A8:FC:91:7C:63:62:9F:BE:9D:D2:48:DD:7E:40:8C:D5:9B:1A:CA:40:38:A8:BD","E9:0A:34:74:D3:9A:9E:85:75:E3:97:51:3E:6D:B3:A6:23:CA:5B:51:45:04:1A:C9:5B:62:33:05:C5:7A:CE:73:C2:7A:4D:52:84:25:AF:EA:5E:6B:E2:7E:5C:97:17:9C:6E:23:F7:CF:FB:E9:A9:59:EE:E3:39:16:9C:F7:83:94","65:01:49:F8:01:80:08:8A:0D:EF:08:4A:B7:A0:CD:D8","HTTP/1.1",200,"OK","text/html","keep-alive",,,"Embedthis-Appweb/3.2.3",,"chunked","Tue, 21 Sep 2021 22:57:30 GMT","N","Y","N","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"0670a3d5b216fa5a1c5b286c0a113bab38b9b7bb967bd8fafa0a1b8a1ebd1d54"
"2021-09-22 04:08:19","143.202.209.40",443,,"ssl,ssl-poodle","TLSv1.1",264631,"PY","ALTO PARANA","CIUDAD DEL ESTE","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"PON","PON","2013-04-24 01:21:50","2023-04-22 01:21:50","36:D1:37:2B:11:E1:F2:EC:BC:3E:40:D7:62:D2:46:6C:15:9A:7E:5A","AAAF90200A015DAB",0,"sha1WithRSAEncryption","rsaEncryption","FH","SF","CH","HU","WU",,,,,"PON@FIBERHOME.COM.CN",,,"FH","SF","CH","HU","WU",,,,,"PON@FIBERHOME.COM.CN",,,,,,"50:E9:8B:50:62:BC:67:EE:E5:E7:74:C9:D2:06:49:5C:A5:8E:BB:F8:A8:79:E0:92:E7:B4:86:9D:FA:97:72:1B","2D:DE:E1:9E:B0:57:56:DA:F5:D6:6A:DB:9D:71:EF:85:33:F5:BD:40:FF:DA:F8:03:ED:12:5B:9D:64:63:C0:18:A4:F4:ED:FF:79:00:62:A6:C0:CB:D3:4D:91:B8:47:DA:D2:59:74:77:2F:28:36:EB:F2:96:5D:78:11:57:D1:80","79:B2:C0:EB:BF:BF:5E:FD:56:2E:C2:22:05:DC:5E:A6","HTTP/1.1",200,"Data follows",,,,,,,,,"Y","Y","N","N","unknown","x509: unknown error","N",,,,"04c02c00004c04c04c04c02c04c04c4b5becf6153c93c0d8ea061a6defeee7",,,,,,"915bd6902f3a165a8f9c52e8590f05edd2eb289c1d9984f9fcad7ff48371fd77"
"2021-09-22 04:08:25","179.189.219.5",443,"host5.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2000-01-01 00:15:42","2004-12-30 00:15:42","A4:76:56:2B:E3:7F:F1:32:D7:F5:70:AA:AF:4A:ED:21:43:4C:26:DD","75561DD073ED10BF5C7560C666A801FC",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","25:C4:1C:D9:8D:65:34:31:DD:45:D4:2F:D1:D1:D9:F7:5E:6A:B7:B0:02:1B:CA:77:A6:49:85:76:00:76:3F:D2","D2:D4:BC:79:A7:36:A3:91:8A:6E:9D:A1:11:8E:05:58:9C:AE:15:E1:79:5B:C8:E0:17:DD:C8:51:E1:06:3A:51:65:1D:C4:81:1D:D0:79:B3:D0:F1:5C:60:E0:91:43:3E:9A:92:FB:70:88:2F:7E:2A:B2:DA:73:0F:68:67:32:49","D6:4B:8D:15:62:AE:10:ED:98:6F:94:9C:FC:55:AF:BE","HTTP/1.1",200,"OK","text/html","keep-alive",,,"Embedthis-Appweb/3.2.3",,"chunked","Tue, 21 Sep 2021 02:44:14 GMT","N","Y","Y","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"35e33cca62fd643e57a6f41f4f99b919a28fc257f2676aac37e88435078dd1db"
"2021-09-22 04:08:44","131.161.253.200",443,"host200.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2010-01-19 07:00:49","2015-01-18 07:00:50","CC:DA:B3:C4:24:73:D4:23:EF:72:D0:1C:6D:54:EE:C7:FD:0E:ED:0C","53B6B98DDE010E10D645AEE907198543",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","91:AC:E1:DB:EA:D8:D8:53:C8:F4:EF:02:0A:81:78:25:27:CC:77:53:B5:B3:7C:AC:E2:B4:70:DF:1D:E4:BC:BD","DC:4E:0F:60:01:4F:65:63:72:AB:57:19:77:C2:EA:AC:58:D5:DD:D7:48:D3:F8:E0:E8:6E:1F:17:EA:0B:F6:AF:FC:62:80:AA:9E:BC:5E:DD:03:6E:45:36:EE:DA:FF:1A:F5:C6:5C:02:F1:B0:27:D0:B2:B5:CC:57:23:03:E7:AA","D4:04:DE:12:CE:F2:C0:4F:25:DE:EF:F4:08:C9:5D:54","HTTP/1.1",200,"OK","text/html","keep-alive",,,"Embedthis-Appweb/3.2.3",,"chunked","Wed, 22 Sep 2021 08:36:55 GMT","N","Y","Y","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"7e61ad1187f4f59861411e484d612822daadd763182b7a109fbda673e3561123"
"2021-09-22 04:13:56","190.128.205.26",443,"mail.snt.com.py","ssl,ssl-poodle","TLSv1.0",23201,"PY","CENTRAL","SAN LORENZO","TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","Y",2048,"mail.snt.com.py","albanet-USNPMAIL01-CA","2020-11-09 15:06:47","2021-10-03 17:46:20","9B:FC:3F:8A:EA:BF:91:A2:74:C9:02:4E:AF:8E:C2:68:01:8C:FA:6E","3E0000037D5ECFFD03DE2F1F9100020000037D",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,,"35:9D:91:AF:EC:26:A0:EF:26:CC:05:27:BC:0F:8E:BA:51:98:2D:0F:8D:8C:64:9D:23:25:01:F8:F6:89:59:90","90:A6:84:38:20:D3:BD:EE:D3:4A:16:54:01:52:FA:BE:27:DD:77:C4:B5:85:FA:74:2A:4C:CB:E3:C4:7A:58:F5:0A:7B:49:36:CB:04:3E:98:B0:93:98:D7:BE:C3:30:AF:0D:D2:8B:FA:53:37:89:08:14:7D:93:E2:07:E2:63:D3","DE:09:E6:A9:AD:C3:DB:91:D2:9C:8D:F3:B9:D8:4B:89","HTTP/1.1",200,"OK","text/html",,,,"Microsoft-IIS/7.5",0,,"Wed, 22 Sep 2021 04:13:58 GMT","N","N","N","N","unknown","x509: certificate signed by unknown authority","N",,,,"22b22b09b22b22b22b22b22b22b22bfd9c9d14e4f4f67f94f0359f8b28f532",,,,,,"de4cb6cb52c22355f11040246b849beadee1a9d05a64f9f92750ecdbe0437a84"
"2021-09-22 04:14:14","201.222.48.229",443,"host229.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2018-08-30 20:35:53","2023-08-29 20:35:53","12:97:B8:66:C3:7F:83:3B:8A:AA:D9:21:5E:BE:E7:BA:37:C7:50:A1","E81250932AA8F155B6D08689E1BDEA5E",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","5F:F0:3F:AE:AD:F3:2D:51:4C:65:16:9B:BF:2F:14:8C:80:17:68:86:4B:D2:93:DC:27:47:D4:72:86:9D:73:08","01:44:D7:42:B3:9F:79:F4:68:BF:8A:FE:47:5E:62:82:E6:1A:73:14:6B:9A:72:E1:08:60:61:D5:AF:D9:2A:0A:9B:81:78:13:BD:CC:CF:F4:1E:AA:11:1B:BD:90:E1:40:FC:0E:BB:49:06:74:6A:C3:F9:9E:FA:B9:21:CA:9D:C3","0D:0C:95:77:19:BC:19:6E:C5:8A:F8:74:0C:2E:B1:85","HTTP/1.1",200,"OK","text/html","keep-alive",,,"Embedthis-Appweb/3.2.3",,"chunked","Tue, 21 Sep 2021 23:01:25 GMT","N","Y","N","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"ff9f0e118541805bada6a66cb98f1e9cc0047f8f82883d5215f2afa3f70c09ce"
"2021-09-22 04:14:38","131.161.254.109",443,"host109.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2019-12-12 20:01:43","2024-12-10 20:01:43","A3:4D:36:A7:73:66:96:30:1B:A3:5D:F0:EE:F6:20:22:74:EB:79:F0","E9BA235885240C45C161040E0C62DB62",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","AE:BA:15:46:F0:95:68:50:A3:DB:77:C6:D3:63:AE:AD:BB:4E:15:EE:E2:95:AC:1F:C4:D2:FA:D5:78:95:8B:16","AB:B6:9E:C8:45:6D:87:E8:CD:E0:01:0D:6B:16:46:9F:D1:97:DD:3A:18:3E:0E:28:BA:18:8A:2C:63:76:D8:D1:CE:90:36:CB:8F:54:D0:6C:EA:5F:5E:69:BE:1B:57:10:2D:30:51:D6:8E:E8:ED:DA:E0:A8:91:9D:70:B4:16:C4","5D:B5:43:D9:F9:25:D2:D5:BD:B1:DF:3E:CE:64:F0:CB","HTTP/1.1",200,"OK","text/html","keep-alive",,,"Embedthis-Appweb/3.2.3",,"chunked","Tue, 21 Sep 2021 23:03:36 GMT","N","Y","N","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"afef404d3c748c979f760e41741a68b69c2a14e64d4ebfec19e2d85937e4c7ab"
"2021-09-22 04:15:48","131.161.255.173",443,"host173.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2016-07-01 04:50:54","2021-06-30 04:50:54","6B:1C:D6:DD:6B:68:9A:09:9C:6F:C7:19:68:2C:D1:34:43:07:41:5F","09327AE8870E78984D8C8438A3370415",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","57:F7:09:FB:B8:7C:95:45:86:B4:64:D1:19:79:F6:67:1B:55:A0:B6:11:CB:68:AE:35:57:E4:E1:F7:5C:E6:00","FA:36:86:86:70:BD:A0:E7:FA:C1:4F:A9:25:46:30:C3:1C:97:36:56:F7:ED:17:88:DF:D8:C3:88:43:6F:1B:04:1B:24:9A:9E:C4:53:6E:3D:CD:49:B0:05:65:3A:A2:85:76:70:71:89:BB:E3:3E:A5:29:D2:D9:B9:61:E7:3C:91","1A:89:40:72:80:BB:AB:2C:2A:39:BC:42:F1:C8:C7:2D",,,,,,,,,,,,"N","Y","Y","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"2021-09-22 04:16:10","201.222.54.218",443,"host218.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2006-10-26 00:38:32","2011-10-25 00:38:33","75:55:B4:24:4C:3B:A2:C3:F4:37:43:64:89:C5:7A:86:D9:07:CB:8D","03D7A6B838D0547041A712F98F3C070A",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","EB:68:BC:24:12:1E:DF:42:A2:FE:97:CD:FA:00:24:0A:6C:21:F4:3D:D2:1E:56:D5:D5:70:8E:71:2E:94:E8:14","EA:DD:AF:E6:A9:6C:F0:B6:A4:2B:44:42:6F:1E:17:FD:27:7F:8F:5B:8D:79:1E:A2:18:11:60:2E:A3:87:E4:09:B7:18:85:24:61:C4:4D:C8:AD:81:C2:B1:52:BB:D0:C4:56:2C:AD:52:1B:7A:1A:3E:D1:54:69:94:06:D1:7B:6A","DF:E3:C3:74:26:D3:15:6D:47:4D:D2:54:14:DC:CB:5B","HTTP/1.1",200,"OK","text/html","keep-alive",,,"Embedthis-Appweb/3.2.3",,"chunked","Wed, 22 Sep 2021 08:37:41 GMT","N","Y","Y","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"e4cdf1b56b4b76711d44c12a546222bedb0e86cfb1933983edabbc786c0afb7b"
"2021-09-22 04:17:03","190.221.237.8",443,"bioserver.demo.winner.com.py","ssl,ssl-poodle","TLSv1.2",19037,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","Y",2048,"bioserver.demo.winner.com.py","R3","2021-07-26 03:00:55","2021-10-24 03:00:53","8D:FA:17:AB:A8:01:AD:2C:64:3C:C9:CB:7E:EF:75:3C:A8:8E:49:C3","03076490BA2FD2CA518DCB4646B17CD095BC",2,"sha256WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,"Lets Encrypt",,"US",,,,,,,,,,,,,"D2:54:96:D1:43:08:48:CB:4C:6F:F5:21:CF:4A:15:11:F3:0C:6A:70:1D:07:08:89:CB:8A:41:25:51:F8:0D:B4","F8:18:9B:AD:2F:75:60:C1:57:D3:AF:A2:B6:29:0F:63:BF:E5:63:62:47:EC:A2:92:11:3F:B6:36:F0:17:1D:55:75:59:60:70:CC:28:0A:D8:70:DA:F0:8D:1C:FB:AC:DF:90:4E:54:7E:E0:A0:6E:C6:CC:5C:4F:05:99:B3:CC:DF","8E:A9:F6:E0:E0:C1:CF:C4:72:CC:F3:26:49:84:48:17","HTTP/1.1",301,"Moved Permanently","text/html; charset=iso-8859-1",,,,"Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.",240,,"Wed, 22 Sep 2021 04:17:08 GMT","Y","N","N","Y","DV",,"N",,,,"05d02d20d21d20d05c05d02d05d20d74fcf6501ae7a92319e575bfafd2a827",,,,,,"e528838c587c7f89b83f99185b2436e7a4816ee0748c4a3f27c46c4a1911a266"
"2021-09-22 04:17:41","190.128.230.98",443,"pool-98-230-128-190.telecel.com.py","ssl,ssl-poodle","TLSv1.2",23201,"PY","CENTRAL","VILLA ELISA","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","Y",2048,"190.128.230.98","190.128.230.98","2018-04-04 20:31:00","2019-04-04 20:31:00","07:37:05:90:AE:A7:90:F1:45:17:DB:70:99:C3:D8:33:F8:8E:58:30","A4B5686E05B9D6B6",2,"sha256WithRSAEncryption","rsaEncryption","reyma","reyma","PY","Central","Asuncion",,,,,,,,"reyma","reyma","PY","Central","Asuncion",,,,,,,,,,,"1D:B3:9A:3B:BA:50:D9:BB:18:23:4D:2E:7E:27:37:87:88:6A:F8:AA:DB:43:47:4B:6C:99:F2:25:ED:35:01:54","DA:00:92:4B:6D:6B:B7:31:0B:ED:4F:BE:77:41:7D:D1:04:CD:2D:3B:3D:C5:6D:82:61:71:23:11:61:EF:35:A6:3D:28:0A:8A:62:48:D9:83:C5:7A:DA:65:FC:2A:3B:0B:D3:C6:06:88:DA:10:06:58:BA:18:93:3E:0E:43:18:38","5E:A3:F8:27:BF:51:93:C6:27:DF:FC:B2:68:A4:53:9A",,,,,,,,,,,,"Y","Y","Y","N","unknown","x509: unknown error","N",,,,"05d02d20d21d20d05c05d02d05d20da23a7a927f270a23608b3c7a72999cab",,,,,,"e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
